,Ticker,freeCashFlow_RA,freeCashFlow_A,netChangeInCash_A,preferredStock_M,revenue,revenue_A,grossProfit_A,ebitda,eps,netIncome,dividendsPaid_A,Score
1487,NU,0.16031675,-0.27845077777777777,0.2350091111111111,0.0,0.969208,0.42328980000000005,0.0,0.1498941,-0.0113842,-0.07078055555555555,0.0,1.23483705
1488,NVCN,-0.0062612794999999995,-0.006927147416666665,0.0016204632499999996,0.0,0.000923311,0.0005920954166666667,0.0004582865833333333,-0.00718177825,-9.424309815332302,-0.0075438647499999996,0.0,-9.439954709582302
1489,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1490,ONDS,-0.009871168999999999,-0.004797597666666666,0.003593550916666667,2.35e-07,0.000632489,0.00070775525,0.00029129000000000004,-0.006029532666666668,-0.21279220484158334,-0.006468180333333334,0.0,-0.23424239938325003
1491,OSH,-0.09965,-0.06460016666666665,0.009689333333333335,0.545001,0.1,0.3332138333333334,0.01537575,-0.04781275000000001,-0.23113929849708473,-0.09224916666666666,0.0,-0.18655725683041802
1492,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1493,PLAB,0.029869249999999996,0.02133575,0.00971825,0.0,0.21109,0.1791129166666667,0.05311550000000002,0.04885149999999999,0.2916666666666667,0.02636858333333333,0.0,0.599694125
1494,PRCH,-0.007046500000000001,-0.009933833333333334,0.018452166666666662,0.0,0.064113,0.04791983333333333,0.03246208333333333,-0.016669463833333332,-0.26603195176791833,-0.024414884083333338,0.0,-0.24169495726791834
1495,RMTI,-0.002765,-0.004955083333333333,0.00010777036363636385,0.0,0.019313,0.018962333333333335,0.00037666666666666664,-0.00697744930975,-1.7111443395622725,-0.009120745559750001,0.0,
1496,SES,-0.0152885,-0.004339995750000001,-0.007707643166666667,0.0,0.0,0.0,0.0,-0.0070913090000000005,-4.388663977970588,-0.006762805416666666,0.0,-4.554652286970588
1497,SUN,0.09374999999999999,0.09350000000000001,0.005083333333333333,0.0,5.918,4.502916666666667,0.2723333333333333,0.18408333333333335,0.9378073609116968,0.09116666666666667,-0.08133333333333331,6.50526569424503
1498,TEF,1.4452500000000001,1.3384166666666666,0.10025000000000006,0.0,10.2,10.195500000000001,1.1501666666666666,3.247666666666666,0.16909345206761417,0.0,-0.5053333333333332,15.619843452067611
1499,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1500,UMC,15.744186500000001,11.729994916666667,6.527191666666667,0.0,67.835715,55.71143299999999,19.734258916666672,27.900329749999997,5.488632827689823,15.594701583333334,0.00010541666666666665,117.35867103602315
1501,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1502,SRL,-0.0032877500000000003,-0.0019944166666666665,-0.014341,0.0,0.046769,0.10811908333333332,0.006997,0.01250466666666667,0.16594124324539003,0.0019640833333333337,0.0,0.2661462015787234
1503,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1504,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1505,CIFR,-0.027600936744949997,-0.015456065219977777,0.02738651771355556,0.0,0.0,0.0,0.0,-1.755252169913442,-8.232208656843564,-0.011202259333333386,0.0,-10.050753763501955
1506,INBKZ,0.03964075,0.014004333333333334,-0.019792749999999998,0.0,0.039099,0.02722083333333333,0.0240355,0.021812250000000002,1.280264144508965,0.009581916666666667,-0.0005846666666666666,1.3934443111756318
1507,PPBT,-0.00196,-0.0016284999999999997,0.0021535000000000005,0.0,0.0,4.1666666666666665e-05,4.1666666666666665e-05,-0.0029012083333333333,-0.152178087962655,-0.004492583333333334,0.0,-0.15501962962932164
1508,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1509,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1510,BCAN,-0.00072676025,-0.0003753505000000001,0.00025196999999999996,0.0,0.000227954,0.00030861230000000004,0.0001479557,-0.0005617466,-0.019327,-0.0005761111000000001,3.5889999999999996e-07,-0.02076081835
1511,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1512,CSPI,-0.0003544999999999999,4.716666666666669e-05,0.0001631666666666667,0.0,0.018344,0.013927833333333332,0.0044940833333333334,0.0005294999999999999,0.04583333333333334,0.00022025,-1.1333333333333334e-05,0.06219279166666667
1513,ACXP,-0.0024992095000000002,-0.0017171645714285715,0.0011626090000000002,0.0,0.0,0.0,0.0,-0.003238999,-0.3919968571428571,-0.0032389991428571426,0.0,-0.3969774936428571
1514,ADCT,-0.043014250000000004,-0.043553625000000006,0.071407125,0.0,0.069798,0.02067075,0.016833624999999998,-0.051138875,-0.734573375,-0.055870875,0.0,-0.7762993125
1515,AIC,0.0016055,0.0016055,0.0014394999999999998,0.0,0.0,0.011881,0.0,-2.3000000000000105e-05,-0.372,-0.0007095000000000001,-0.0007725,-0.3575445
1516,AKYA,-0.015214,-0.008744749999999997,0.00578875,0.001253,0.021219,0.012139333333333335,0.004689166666666667,-0.009200416666666668,-0.3022349485080334,-0.010856833333333335,-0.00011958333333333334,-0.29642861517470004
1517,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1518,ARHS,0.005449,0.030230899999999998,0.0166213,0.0,0.356333,0.2664531,0.1118088,0.033493499999999995,0.14106863328280683,0.019395099999999995,0.0018396000000000003,0.5473085832828068
1519,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1520,BPAC,-0.00026468399999999995,-0.00026468399999999995,-0.0004353925,0.0,0.0,0.0,0.0,0.003194015,0.34540325000000005,0.003193522,-0.000215775,0.34828897500000006
1521,BRY,0.052004999999999996,0.026820333333333335,-0.0018502499999999992,0.0,0.106446,0.18641425,0.07531641666666666,0.05796708333333333,-0.025833333333333375,-0.0023557500000000037,-0.011700333333333333,0.2706155833333333
1522,CMCL,-0.00036850000000000007,-0.0004420000000000001,-0.0006164166666666668,0.0,0.034178,0.03028441666666667,0.01354575,0.010893083333333333,0.44166666666666665,0.00580775,-0.0017930833333333334,0.4888598333333333
1523,CPG,0.2912,0.27318333333333333,0.019416666666666665,0.0,0.9128,0.6925333333333333,-0.1468333333333334,0.678475,0.15578150983345,0.11063333333333332,-0.021500000000000005,1.8869065098334499
1524,CPS,-0.026824999999999998,-0.03555375,-0.01407791666666666,0.0,0.649337,0.6025850833333334,0.0303805,-0.01534025,-3.9388475,-0.06724141666666666,0.0,-3.3627769583333333
1525,DDT,0.279462,0.22076949999999998,0.03787933333333333,0.0,1.5441,1.9948103333333334,0.7342513333333334,0.23167458333333327,5.764676030988803,0.1333499166666667,0.022167166666666665,8.43231944765547
1526,DOCS,0.043418,0.029823454545454545,0.008002181818181813,0.0,0.115262,0.07804827272727272,0.0679759090909091,0.02590927272727273,0.1397008227119129,0.026103909090909094,0.0,0.37106118634827656
1527,EDAP,0.0009625,0.001062,0.004078249999999999,0.0,0.012243,0.011096083333333335,0.004750916666666667,0.00014733333333333344,0.0008655,0.0003519166666666668,0.0,0.026702833333333335
1528,EGY,0.00528575,0.00253975,0.0016710833333333334,0.0,0.0,0.04462641666666667,0.02010116666666667,0.01719066666666667,0.09583333333333328,0.00573375,-0.00048466666666666667,0.1581555416666666
1529,ELA,0.00397646225,0.001241711,0.0009036950833333332,0.0,0.085909747,0.03284356283333333,0.002983319083333333,0.002494167416666667,0.07189295076863408,0.0028115563333333334,0.0,0.1403325013936341
1530,EOI,0.0009432174999999994,0.015247439166666663,-0.005057905,0.0,0.01684074125,0.006031048666666668,0.0005322316666666666,0.027214378395833336,0.4065762364608094,0.021189939229166666,-0.020154655833333326,0.40190462814830946
1531,ERIC,6.166499999999999,6.894083333333334,-0.5608333333333332,0.0,85.98,61.354166666666664,25.647333333333336,13.778,1.4749999999999999,4.930916666666667,-1.7750000000000001,108.71025
1532,ERJ,0.13255,-0.03982500000000002,0.011925,0.0,0.929,1.050175,0.16227499999999997,-0.045566666666666665,-0.4416333333333333,-0.08157500000000001,0.0,0.8462750000000001
1533,ERNA,-0.0056986265,-0.0043271818181818186,0.0007411569090909089,1e-06,0.0,0.0,0.0,-0.013511062454545458,-5.993613727272727,-0.013607909090909089,0.0,-6.015899916227273
1534,ESEA,0.0058482135,0.00030572233333333345,0.0021257037499999997,0.008019636,0.042885913,0.027490942583333334,0.014939916999999999,0.01645666583333333,1.4309282205264033,0.012764272333333333,-0.0009624796666666668,1.4951207681514034
1535,ESI,0.062475,0.06350833333333333,0.006291666666666668,0.0,0.5738,0.5669083333333332,0.22495833333333334,0.10499999999999998,0.15723526259378348,0.03891666666666666,-0.012724999999999998,1.0233435959271167
1536,ESPR,-0.04370675,-0.04476516666666667,-0.0035235833333333313,0.0,0.018818,0.031789083333333336,0.02815775,-0.04323549999999999,-1.5390266666666668,-0.05385983333333333,0.0,-1.6288985000000002
1537,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1538,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1539,FOSL,-0.0310295,0.0005134999999999989,-0.00030616666666666753,0.0,0.499147,0.43048491666666666,0.2139506666666667,0.0024330833333333335,-0.18833333333333332,-0.0094035,0.0,0.3700580416666667
1540,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1541,GTHX,-0.0322815,-0.028747999999999996,-0.014566750000000002,0.0,0.01025,0.010671833333333334,0.006417750000000001,-0.031056,-0.7991666666666665,-0.03293041666666668,0.0,-0.8481563749999999
1542,GTN,0.09825,0.08566666666666668,-0.012583333333333327,0.65,1.072,0.7058333333333334,0.43300000000000005,0.23816666666666667,0.7062045577862182,0.07958333333333334,-0.01891666666666667,2.1065378911195514
1543,HBM,0.04367525,0.004948666666666669,-0.014206749999999999,0.0,0.321196,0.33798775,0.037242333333333336,0.08375608333333334,-0.10151831175038754,-0.026546916666666667,-0.000998,0.3439000632496124
1544,HYPR,-0.018231,-0.014600444444444444,0.011630777777777776,0.0,0.001424,0.0009463333333333333,-5.066666666666667e-05,-0.015869555555555557,-0.4923919137103361,-0.016097444444444445,0.0,-0.5330816359325583
1545,IFRX,-0.010070481999999999,-0.010110110666666667,-0.0007526504166666661,0.0,0.0,0.0,0.0,-0.008397024666666664,-0.26679474223370825,-0.008555142,0.0,-0.2839813234003749
1546,IHS,0.05476325,0.09247683333333334,0.02111025,0.0,0.521317,0.44575425,0.220411,0.12724091666666668,0.17743648722444985,0.005078416666666666,0.0,0.9347667788911166
1547,KAL,-9999.0,-0.050815,-0.0069485,0.0,0.001674,0.0014799999999999998,-0.004237333333333333,-0.029156666666666668,-13.492691263884643,-0.056185,0.0,-10012.523964097218
1548,LMND,-0.043275,-0.035266666666666675,0.0013499999999999955,0.0,0.0884,0.039966666666666664,0.006166666666666667,-0.052075,-0.9120750000000002,-0.05511666666666668,0.0,-0.9094083333333335
1549,LOB,0.03112125,-0.013287000000000002,0.027983916666666674,0.0,0.094688,0.09320558333333333,0.023836833333333335,0.06711391666666666,0.7783333333333334,0.033562166666666664,-0.015225666666666663,0.9890667083333334
1550,MAT,0.13037025000000002,0.09778200000000002,0.03495974999999999,0.0,1.4019,1.2896742500000002,0.6124012500000001,0.1900385,0.34125,0.11838849999999997,0.0,2.519779
1551,MNKD,-0.022067,-0.01619625,0.0032954166666666665,0.0,0.036059,0.020029666666666668,0.01340458333333333,-0.014339,-0.07583333333333335,-0.018797166666666667,0.0,-0.06976320833333335
1552,NL,0.005809,0.004502833333333333,-0.00013599999999999965,0.0,0.039973,0.0351595,0.010366333333333333,0.010211416666666667,0.17083333333333336,0.008826583333333334,-0.003951916666666667,0.2296031666666667
1553,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1554,NXE,-0.0051325,-0.0089273545,0.006860760416666664,0.0,0.0,0.0,0.0,-0.021545155666666666,-0.05875980518167553,-0.024046434833333328,0.0,-0.0885049608483422
1555,PARAA,-0.03475,0.2025,0.17091666666666663,0.0,8.131,7.002083333333332,2.620333333333333,1.1375,1.0501666666666665,0.7024166666666667,-0.20658333333333334,10.780624999999999
1556,PCTI,0.00081,0.001411,0.00018516666666666668,0.0,0.07344,0.022343083333333336,0.0084005,0.0013550833333333331,0.024152688771245472,0.0004405,-0.0011020000000000001,0.07934856377124548
1557,PHG,0.25875,0.14225000000000002,-0.01091666666666665,0.0,5.422,4.543249999999999,1.9284166666666664,0.2981666666666667,0.26166666666666666,0.1425,-0.07666666666666667,7.002916666666666
1558,PLYA,0.03237375,0.0003754999999999959,0.02191783333333333,0.0,0.2108,0.13867425000000003,0.046526583333333336,0.013480416666666663,-0.1821475,-0.024612166666666668,0.0,0.01783558333333334
1559,PSO,,0.0,0.16975,0.0,0.9525,1.0787310700000001,0.10526141666666666,0.11347876166666665,0.13098715900340216,0.0775,0.0,
1560,ROIVW,-0.20727625,-0.228776125,-0.07847437499999999,0.0,0.017052,0.011066000000000001,0.008744,-0.252858875,-0.22630572562095105,-0.26695699999999994,0.0,-0.7038143506209511
1561,RVNC,-0.0491895,-0.05159075000000001,-0.004739416666666669,0.0,0.049921,0.018807333333333336,0.012589166666666667,-0.06854258333333334,-1.1533333333333335,-0.07503883333333333,0.0,-1.2281041666666668
1562,SIBN,0.004210487209499999,-0.004804420930166667,0.0011794964415000012,0.0,0.031953,0.019912,0.017391916666666667,-0.011214666378999998,-0.4033333333333334,-0.0063647551046666665,0.0,-0.37570907552050004
1563,SPCE,-0.0931525,-0.08435568241666667,0.05077829258333333,0.0,0.000869,0.00048683333333335315,0.0003985000000000054,-0.08972008333333333,-0.38166666666666665,-0.10260875033333332,0.0,-0.6095285833333333
1564,SPWR,-0.0586285,-0.04180533333333334,-0.004718750000000001,0.0,0.497312,0.37360708333333337,0.06307058333333333,0.06160858333333333,0.24158333333333337,0.04137058333333334,0.0,0.6955847500000001
1565,STNE,0.24012975,0.23917549999999999,0.08531116666666672,0.0,2.574,1.3976604166666666,0.96819025,0.5109943333333334,-0.6730120720759554,-0.08594716666666663,0.0,2.372487344590711
1566,SVRA,-0.01307725,-0.011298083333333334,0.00019133333333333358,0.0,0.0,2.1416666666666668e-05,-1.125e-05,-0.011787333333333332,-0.12849324033050832,-0.012353500000000002,0.0,-0.18722324033050836
1567,TKAT,-0.013639495500000001,-0.0016647480000000006,0.003678609416666666,0.0,0.00163496,0.00065866625,0.00038964524999999996,-0.0031646293333333336,-0.15485583333333333,-0.0005350989999999999,0.0,-0.15535245291666666
1568,TWIN,-0.0037359999999999997,-0.0008763333333333331,-0.00010899999999999987,0.0,0.063351,0.059051166666666675,0.015127666666666666,0.000661083333333333,-0.2585763182354862,-0.004108666666666667,0.0,-0.1927293182354862
1569,USIO,-0.00446217975,0.0013418515000000004,0.0016383819166666666,0.0,0.018705496,0.013635201999999999,0.003133476583333333,-0.00023963058333333333,-0.04231473289027854,-0.00072592175,0.0,-0.026693629931945205
1570,VATE,-0.007550000000000001,-0.0002833333333333336,0.0033583333333333347,0.0191,0.4093,0.32069166666666665,0.05295,-0.005591666666666666,-0.46808283333333334,-0.019200000000000002,-0.0004333333333333333,-0.06250366666666671
1571,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1572,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1573,WTFCM,0.263793,0.12890483333333336,0.016930916666666667,0.4125,0.550477,0.4546886666666667,0.09179108333333334,0.21004658333333334,1.0150000000000001,0.15327575000000002,-0.02095125,2.0373179583333334
1574,XPOF,0.010678749999999999,0.0040574999999999995,0.0023359166666666667,0.0,0.071269,0.04221874999999999,0.02981125,-0.0023172500000000003,-0.07782075013529954,-0.002466166666666666,-0.009087083333333334,0.005427749864700456
1575,MBRX,-0.010144750000000001,-0.006474666666666667,0.0027008333333333333,0.0,0.0,0.0,0.0,-0.006279750000000001,-0.29083333333333333,-0.0063265,0.0,-0.31088133333333334
1576,GOVX,-0.0067992565,-0.002888781333333333,0.0028343783333333334,0.000376095,0.0,0.00018405483333333334,0.0,-0.003328859416666666,-0.8462581511291387,-0.003351533916666667,0.0,-0.8598263576291387
1577,ESGRP,0.06425,0.5703638333333333,0.025101916666666668,0.510389,1.218,0.27496058333333334,0.0,0.15521558333333332,-2.022226381416985,0.10586441666666667,-0.008975000000000002,-1.056280506416985
1578,BPOPM,0.39956425,0.22562375,0.1698530833333333,0.0,0.651235,0.1651335,0.25586983333333335,0.3700510833333334,2.5336189610157462,0.19811708333333333,-0.060236000000000005,4.5839204610157465
1579,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1580,CCLD,-9999.0,0.003404,0.007432,0.0,0.032534,0.032534,0.0,-0.000182,-0.22,0.000499,-0.003836,-9999.183932
1581,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1582,ADAP,-0.04281625,-0.018817833333333332,0.004557833333333333,0.0,0.011028,0.003104583333333333,0.003104583333333333,-0.03589674999999999,-0.19333333333333336,-0.03780316666666667,0.0,-0.24898325
1583,ALGS,-0.020083,-0.02276775,0.00094658333333333,0.0,0.003537,0.0015221666666666667,0.00033833333333333334,-0.026939583333333336,-0.7761785,-0.02774325,0.0,-0.8230313333333333
1584,ALPN,-0.01375675,-0.002194416666666666,0.00044274999999999897,0.0,0.021697,0.006103916666666665,0.0010706666666666666,-0.012957249499999999,-0.49666666666666665,-0.013471666666666668,0.0,-0.5655693745
1585,APP,0.1015405,0.08184983333333334,0.05701974999999999,0.399589,0.702307,0.5884373333333333,0.3551258333333333,0.10661666666666665,-0.07123866666666669,-0.023560333333333332,0.0,1.0283415833333334
1586,ARGD,-9999.0,0.015699999999999995,-0.0346,0.0,0.8268,0.5849666666666666,0.2756,-0.04413333333333333,-0.0017666666666666666,-0.0584,-0.0035,-9998.226816666665
1587,ASB,0.2116415,0.15158116666666668,0.002725916666666651,0.353846,0.540601,0.2876043333333333,0.01974925,0.15376391666666664,0.5425,0.08532400000000001,-0.032224166666666665,1.3914007083333335
1588,ASH,-0.10075,0.015666666666666666,0.03125,0.0,0.525,0.5685,0.18508333333333335,0.13125,0.9946191666666668,0.054,-0.01733333333333334,1.6074108333333337
1589,ATY,-0.0008972817499999999,0.002723982083333333,0.006861368916666665,0.0,0.028947296,0.028873800333333335,0.014886696083333336,0.0036157364999999998,0.025264916666666665,0.0012887295000000001,0.0,0.062210859625
1590,BHFAM,-0.28775,0.3893000000000001,0.10770000000000002,0.0,0.454,1.4533999999999998,0.0454,-0.35250000000000004,0.0,0.001,-0.014500000000000002,-0.0028500000000002412
1591,BKSY,-0.0155945440655,-0.0053403515,0.003321026333333333,0.0,0.019417,0.008729333333333334,0.0052422499999999995,-0.024400594,-0.37491123952263394,-0.02700536608333334,0.0,-0.4118665859214673
1592,CLOEU,,-0.0004483496666666667,5.4663333333333525e-06,0.0,0.0,0.0,0.0,0.00010741820000000003,-0.00438,1.683566666666667e-05,-9.662100000000001e-05,
1593,CMSC,-0.31124999999999997,-0.31124999999999997,-0.10400000000000001,0.0,4.302,2.149,1.92275,0.505,0.0,0.23625,-0.19275,4.313124999999999
1594,CMTL,-1499.7632214966454,-499.92430333221506,164.16622058153936,0.106914,0.133725,0.13479933333333333,0.049098750000000004,1925.329241501372,-0.42912030449809535,-0.011639915741999999,-699.8355704997422,425.3064632311312
1595,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1596,CTDD,-9999.0,0.5923333333333334,0.002,0.0,3.199,2.1496666666666666,1.601,1.1873333333333334,0.0,0.6396666666666667,0.0,-9994.335833333334
1597,CULP,0.0006544999999999999,0.00039591666666666643,-0.0004289166666666666,0.0,0.052523,0.06887066666666666,0.007309916666666666,-3.7750000000000165e-05,-0.265,-0.0060441666666666664,-0.0010076666666666667,-0.20123745833333334
1598,CVAC,-0.13182925,-0.07167272727272728,-0.031351272727272735,0.0,0.011212,0.017867333333333332,-0.012588583333333334,-0.05208691666666668,-0.32016313118763334,-0.06093972727272727,0.0,-0.5121844228543
1599,CWK,-0.0003999999999999976,0.03799166666666665,-0.012775000000000003,0.0,2.647,2.2781749999999996,0.44007499999999994,0.32235833333333336,0.08250000000000002,0.01882499999999999,0.0,3.201683333333333
1600,DLO,0.055947,0.03148188888888889,0.05326133333333334,0.0,0.111864,0.058978181818181825,0.030689636363636363,0.022013363636363636,0.06051190909090911,0.021828444444444442,0.0,0.28339468181818184
1601,DRQ,-0.00693125,-0.0026931666666666666,-0.011178500000000001,0.0,0.096814,0.087499,0.04215641666666666,-0.007209500000000001,-0.37239111054048135,-0.013192833333333329,0.0,-0.28603465220714797
1602,EAF,0.06311575,0.09706808333333335,0.0044755,0.0,0.247519,0.32094991666666667,0.15498558333333334,0.1496815,0.38000000000000006,0.10047216666666668,-0.004267416666666667,0.9671480000000001
1603,EBS,-0.037475,0.028433333333333335,0.03955,0.0,0.3307,0.3724166666666667,0.21215833333333334,0.08205,0.46916666666666657,0.026016666666666664,0.0,1.1721791666666665
1604,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1605,ENO,-240.87299138075,-567.0851931046,-200.0071966042,0.0,10.369041,1122.8290474,994.1374702,320.9373309036,-6526.7914599999995,107.0485689954,0.0,-5383.068323187649
1606,EVO,0.0302495,0.004883916666666665,0.017857833333333337,0.0,0.173884,0.14623266666666665,0.03358141666666667,0.014531833333333332,0.024259445061569584,0.007234666666666667,0.0,0.12935032006156957
1607,EXAS,-0.10950525,-0.05032441666666668,0.005438499999999999,0.0,0.552995,0.44522975,0.33057975,-0.13990791666666666,-1.045145,-0.1723053333333333,0.0,-0.6265624166666668
1608,FANH,0.034437999999999996,0.051684666666666663,0.03188391666666667,0.0,0.767365,0.7767394166666667,0.26635316666666664,0.07204650000000001,0.9333333333333335,0.05182008333333333,-0.05692383333333333,2.0377336250000004
1609,GDEN,0.0246945,0.030460583333333333,0.002529666666666666,0.0,0.27971,0.24270141666666664,0.10871733333333337,0.05293558333333332,0.3016666666666667,0.00895925,0.0,0.6770491250000001
1610,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1611,GHLD,0.313933,0.121276,0.00526791666666667,0.0,0.133623,0.3651130833333333,0.05290275,0.130468,1.3535903333333332,0.08184974999999999,-0.01318525,2.07381075
1612,GRAB,-0.2235,-0.24,-0.028249999999999914,0.0,0.502,0.2635,-0.03987500000000001,-0.321125,-0.16604737499999997,-0.654375,0.0,-0.6008598749999999
1613,IBOC,0.092182,0.07903558333333334,0.15257533333333334,0.0,0.205239,0.15056875,0.012178583333333333,0.09133299999999998,0.9528527908374921,0.060122666666666665,-0.015251083333333332,0.7423074575041587
1614,JELD,-0.015470750000000005,0.022737416666666663,-0.0007506666666666724,0.0,1.331379,1.1780479166666666,0.23521666666666666,0.08651033333333336,0.2674236666666666,0.02551125,0.0,1.7206450416666668
1615,LEDS,-0.00020425,-0.0003528333333333334,0.00031875,0.0,0.001695,0.0014988333333333336,0.00033041666666666674,-0.00022975000000000003,-0.12083333333333335,-0.0005264166666666667,0.0,-0.11938820833333334
1616,LIXT,-0.0017102735,-0.0010929519166666664,0.00022954400000000004,0.0035,0.0,0.0,0.0,-0.0016239990833333332,-0.11795492820481301,-0.0016257529166666662,0.0,-0.12189342478814634
1617,LOGI,0.08055224999999999,0.16080741666666665,0.03167375000000001,0.0,1.269925,1.25178075,0.5209389999999999,0.22631024999999996,1.0599999999999998,0.17739749999999999,-0.038732916666666665,2.971999875
1618,LOPE,0.04639675,0.06234975000000001,-0.00018025000000000276,0.0,0.0,0.19943883333333334,0.04805266666666668,0.08364958333333333,1.428333333333333,0.05851791666666667,0.0,1.7223864166666663
1619,MAQCU,-7.066175e-05,-9.79405e-05,4.522316666666668e-05,0.0,0.0,0.0,0.0,0.0022437796666666667,0.018333333333333333,0.0012059463333333334,0.0,0.02060483825
1620,NBRV,-0.01034725,-0.015145,-0.0052967499999999985,0.0,0.008784,0.004659250000000001,0.0024758333333333334,-0.01402925,-21.8957829197406,-0.014698833333333335,0.0,-21.914897378073935
1621,NINE,-0.00296975,-0.006835499999999999,-0.006295333333333333,0.0,0.166669,0.104471,0.005192916666666666,-0.004616583333333331,-1.2091666666666667,-0.03576083333333333,0.0,-1.0806090416666667
1622,OEC,-0.03795,-0.02008008333333333,-0.0015529999999999995,0.0,0.4621,0.39284025000000006,0.093979,0.06610683333333334,0.3558333333333334,0.02158791666666667,-0.0014204166666666664,0.8672997916666668
1623,ONTF,-0.0060395,0.0011649166666666667,0.0034229166666666644,0.153857,0.046567,0.045952166666666676,0.034828416666666674,-0.00385375,-0.12365788582091175,-0.005142583333333334,-4.65e-05,-0.07455934415424507
1624,PBAX,,-0.00018159939145334647,-366.1909999998307,0.0,0.0,0.0,0.0,-94.49924165075001,-4112.0153,-125.9989111907645,0.0,
1625,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1626,PFGC,0.14447500000000002,0.07464999999999998,-0.09071666666666667,0.0,13.8989,10.223825000000001,1.1085749999999999,0.16624166666666665,0.047499999999999994,0.018691666666666665,0.0,12.971666666666668
1627,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
1628,RSI,-1.6119499998690223e-08,-0.0012653387065000002,0.004117850506749998,0.0,0.165534,0.11323474999999998,0.03509458333333334,-0.023203561722916665,-0.3816858333333333,-0.013474511194333336,0.0,-0.36062814146858324
1629,SCX,0.00156775,-0.0007125,-3.541666666666667e-05,0.0,0.039687,0.055497250000000005,0.017898583333333336,0.0035809166666666663,0.1712432995925233,0.0011480833333333332,0.0,0.23146088292585662
1630,SGU,-0.0027445000000000004,0.015776666666666665,0.0006707500000000002,0.0,0.648187,0.42586199999999996,0.11186325000000001,0.029459749999999996,0.26086887710256734,0.012312166666666666,-0.005892500000000001,0.8845257521025673
1631,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
